fundType,companyName,fundName,registeredAt,expiredAt,settlementMonth,manager,support,purpose,industry,baseRate,totalAmount
투자조합,세마인베스트먼트,세마인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,30500000000
투자조합,대경지역대학공동기술지주,대경지역대학공동기술지주 모태자조합 제4호,,,12,,모태펀드,,,,6000000000
투자조합,부산창조경제혁신센터,부산창조경제혁신센터 모태자조합 제1호,,,12,,모태펀드,,,,3000000000
투자조합,충남창조경제혁신센터,충남창조경제혁신센터 모태자조합 제1호,,,12,,모태펀드,,,,5130000000
투자조합,한국과학기술지주,한국과학기술지주 모태자조합 제2호,,,12,,모태펀드,,,,6000000000
투자조합,크립톤,크립톤 모태자조합 제1호,,,12,,모태펀드,,,,5000000000
투자조합,전남대학교기술지주회사,전남대학교기술지주회사 모태자조합 제4호,,,12,,모태펀드,,,,5000000000
투자조합,울산창조경제혁신센터,울산창조경제혁신센터 모태자조합 제4호,,,12,,모태펀드,,,,3850000000
투자조합,엠와이소셜컴퍼니,엠와이소셜컴퍼니 모태자조합 제5호,,,12,,모태펀드,,,,3500000000
투자조합,시리즈벤처스,시리즈벤처스 모태자조합 제3호,,,12,,모태펀드,,,,3000000000
투자조합,와이앤아처,와이앤아처 모태자조합 제3호,,,12,,모태펀드,,,,2000000000
투자조합,로우파트너스,로우파트너스 모태자조합 제3호,,,12,,모태펀드,,,,5000000000
투자조합,웰컴벤처스,웰컴벤처스 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,와디즈파트너스,와디즈파트너스 모태자조합 제1호,,,12,,모태펀드,,,,5000000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제7호,,,12,,모태펀드,,,,8500000000
투자조합,라이징에스벤처스,라이징에스벤처스 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,서울투자파트너스,서울투자파트너스 모태자조합 제8호,,,12,,모태펀드,,,,21600000000
투자조합,탭엔젤파트너스,탭엔젤파트너스 모태자조합 제2호,,,12,,모태펀드,,,,7000000000
투자조합,넥스트지인베스트먼트,넥스트지인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,51000000000
투자조합,에스비아이인베스트먼트,에스비아이인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,60000000000
투자조합,케이씨벤처스,케이씨벤처스 모태자조합 제4호,,,12,,모태펀드,,,,50000000000
투자조합,펜처인베스트,펜처인베스트 모태자조합 제2호,,,12,,모태펀드,,,,50050000000
투자조합,노틱인베스트먼트,노틱인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,100000000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제17호,,,12,,모태펀드,,,,40000000000
투자조합,스마트스터디벤처스,스마트스터디벤처스 모태자조합 제3호,,,12,,모태펀드,,,,38500000000
투자조합,일신창업투자,일신창업투자 모태자조합 제9호,,,12,,모태펀드,,,,37500000000
투자조합,코나벤처파트너스,코나벤처파트너스 모태자조합 제7호,,,12,,모태펀드,,,,37500000000
투자조합,한국투자파트너스,한국투자파트너스 모태자조합 제15호,,,12,,모태펀드,,,,40000000000
투자조합,인라이트벤처스,인라이트벤처스 모태자조합 제6호,,,12,,모태펀드,,,,33400000000
투자조합,현대기술투자,현대기술투자 모태자조합 제8호,,,12,,모태펀드,,,,33800000000
투자조합,솔트룩스벤처스,솔트룩스벤처스 모태자조합 제1호,,,12,,모태펀드,,,,23300000000
투자조합,펜처인베스트,펜처인베스트 모태자조합 제3호,,,12,,모태펀드,,,,42000000000
투자조합,키로스벤처투자,키로스벤처투자 모태자조합 제2호,,,12,,모태펀드,,,,27000000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제10호,,,12,,모태펀드,,,,27080000000
투자조합,플랜에이치벤처스,플랜에이치벤처스 모태자조합 제1호,,,12,,모태펀드,,,,38500000000
투자조합,NBH캐피탈,NBH캐피탈 모태자조합 제3호,,,12,,모태펀드,,,,32150000000
투자조합,상상이비즈,상상이비즈 모태자조합 제2호,,,12,,모태펀드,,,,5000000000
투자조합,에이씨패스파인더,에이씨패스파인더 모태자조합 제1호,,,12,,모태펀드,,,,5000000000
투자조합,일신창업투자,일신창업투자 모태자조합 제10호,,,12,,모태펀드,,,,12000000000
투자조합,한림대학교기술지주,한림대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,2470000000
투자조합,부산대학교기술지주,부산대학교기술지주 모태자조합 제5호,,,12,,모태펀드,,,,3500000000
투자조합,고려대학교기술지주,고려대학교기술지주 모태자조합 제7호,,,12,,모태펀드,,,,4000000000
투자조합,강원대학교기술지주회사,강원대학교기술지주회사 모태자조합 제2호,,,12,,모태펀드,,,,3400000000
투자조합,인텔렉추얼디스커버리,인텔렉추얼디스커버리 모태자조합 제3호,,,12,,모태펀드,,,,22800000000
투자조합,인탑스인베스트먼트,인탑스인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,23000000000
투자조합,현대투자파트너스,현대투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,17700000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제8호,,,12,,모태펀드,,,,7500000000
투자조합,경기창조경제혁신센터,경기창조경제혁신센터 모태자조합 제2호,,,12,,모태펀드,,,,6740000000
투자조합,엘에프인베스트먼트,엘에프인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,린벤처스,린벤처스 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,에이치지이니셔티브,에이치지이니셔티브 모태자조합 제1호,,,12,,모태펀드,,,,7000000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제14호,,,12,,모태펀드,,,,50000000000
투자조합,인포뱅크,인포뱅크 모태자조합 제5호,,,12,,모태펀드,,,,5000000000
투자조합,소풍벤처스,소풍벤처스 모태자조합 제2호,,,12,,모태펀드,,,,4300000000
투자조합,에이스톤벤처스,에이스톤벤처스 모태자조합 제2호,,,12,,모태펀드,,,,22330000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제7호,,,12,,모태펀드,,,,20000000000
투자조합,디쓰리쥬빌리파트너스,디쓰리쥬빌리파트너스 모태자조합 제4호,,,12,,모태펀드,,,,44000000000
투자조합,컴퍼니케이파트너스,컴퍼니케이파트너스 모태자조합 제12호,,,12,,모태펀드,,,,12000000000
투자조합,메이플투자파트너스,메이플투자파트너스 모태자조합 제9호,,,12,,모태펀드,,,,34000000000
투자조합,제이비인베스트먼트,제이비인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,40000000000
투자조합,삼천리인베스트먼트,삼천리인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,슈미트,슈미트 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,스틱벤처스,스틱벤처스 모태자조합 제10호,,,12,,모태펀드,,,,174100000000
투자조합,신한벤처투자,신한벤처투자 모태자조합 제16호,,,12,,모태펀드,,,,37250000000
투자조합,씨케이디창업투자,씨케이디창업투자 모태자조합 제10호,,,12,,모태펀드,,,,20000000000
투자조합,에스비아이인베스트먼트,에스비아이인베스트먼트 모태자조합 제13호,,,12,,모태펀드,,,,101000000000
투자조합,엘앤에스벤처캐피탈,엘앤에스벤처캐피탈 모태자조합 제12호,,,12,,모태펀드,,,,32500000000
투자조합,인라이트벤처스,인라이트벤처스 모태자조합 제7호,,,12,,모태펀드,,,,20500000000
투자조합,인포뱅크,인포뱅크 모태자조합 제6호,,,12,,모태펀드,,,,19050000000
투자조합,카카오벤처스,카카오벤처스 모태자조합 제5호,,,12,,모태펀드,,,,44000000000
투자조합,케이씨투자파트너스,케이씨투자파트너스 모태자조합 제1호,,,12,,모태펀드,,,,17500000000
투자조합,아이비케이벤처투자,아이비케이벤처투자 모태자조합 제1호,,,12,,모태펀드,,,,50000000000
투자조합,엔코어벤처스,엔코어벤처스 모태자조합 제1호,,,12,,모태펀드,,,,28500000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제8호,,,12,,모태펀드,,,,15000000000
투자조합,아이비케이벤처투자,아이비케이벤처투자 모태자조합 제2호,,,12,,모태펀드,,,,50000000000
투자조합,효성벤처스,효성벤처스 모태자조합 제1호,,,12,,모태펀드,,,,100000000000
투자조합,디티앤인베스트먼트,디티앤인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,30000000000
투자조합,뮤렉스파트너스,뮤렉스파트너스 모태자조합 제4호,,,12,,모태펀드,,,,25000000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제14호,,,12,,모태펀드,,,,107500000000
투자조합,솔리더스인베스트먼트,솔리더스인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,80000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제35호,,,12,,모태펀드,,,,64700000000
투자조합,데브시스터즈벤처스,데브시스터즈벤처스 모태자조합 제9호,,,12,,모태펀드,,,,15500000000
투자조합,안다아시아벤처스,안다아시아벤처스 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,넥스트지인베스트먼트,넥스트지인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,9450000000
투자조합,에이치지이니셔티브,에이치지이니셔티브 모태자조합 제2호,,,12,,모태펀드,,,,7750000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제36호,,,12,,모태펀드,,,,20604000000
투자조합,나이스투자파트너스,나이스투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,33400000000
투자조합,데일리파트너스,데일리파트너스 모태자조합 제3호,,,12,,모태펀드,,,,80000000000
투자조합,삼호그린인베스트먼트,삼호그린인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,50000000000
투자조합,포스코기술투자,포스코기술투자 모태자조합 제12호,,,12,,모태펀드,,,,62500000000
투자조합,바인벤처스,바인벤처스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,코난인베스트먼트,코난인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,15500000000
투자조합,에이온인베스트먼트,에이온인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,21220000000
투자조합,세이지원파트너스,세이지원파트너스 모태자조합 제1호,,,12,,모태펀드,,,,21500000000
투자조합,다성벤처스,다성벤처스 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,지앤피인베스트먼트,지앤피인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,에이오에이캐피탈파트너스,에이오에이캐피탈파트너스 모태자조합 제1호,,,12,,모태펀드,,,,17000000000
투자조합,젠티움파트너스,젠티움파트너스 모태자조합 제1호,,,12,,모태펀드,,,,17000000000
투자조합,오엔벤처투자,오엔벤처투자 모태자조합 제2호,,,12,,모태펀드,,,,14000000000
투자조합,비에이파트너스,비에이파트너스 모태자조합 제7호,,,12,,모태펀드,,,,22500000000
투자조합,비에스케이인베스트먼트,비에스케이인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,30000000000
투자조합,수인베스트먼트캐피탈,수인베스트먼트캐피탈 모태자조합 제6호,,,12,,모태펀드,,,,14300000000
투자조합,현대투자파트너스,현대투자파트너스 모태자조합 제3호,,,12,,모태펀드,,,,23000000000
투자조합,미리어드파트너스 주식회사,미리어드파트너스 주식회사 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,피앤피인베스트먼트,피앤피인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,16000000000
투자조합,동문파트너즈,동문파트너즈 모태자조합 제6호,,,12,,모태펀드,,,,16900000000
투자조합,컴퍼니케이파트너스,컴퍼니케이파트너스 모태자조합 제13호,,,12,,모태펀드,,,,122000000000
투자조합,비엔에이치인베스트먼트,비엔에이치인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,90500000000
투자조합,케이넷투자파트너스,케이넷투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,35500000000
투자조합,에스제이투자파트너스,에스제이투자파트너스 모태자조합 제9호,,,12,,모태펀드,,,,49000000000
투자조합,대덕벤처파트너스,대덕벤처파트너스 모태자조합 제7호,,,12,,모태펀드,,,,17000000000
투자조합,메인스트리트벤처스,메인스트리트벤처스 모태자조합 제2호,,,12,,모태펀드,,,,24500000000
투자조합,스케일업파트너스,스케일업파트너스 모태자조합 제3호,,,12,,모태펀드,,,,27800000000
투자조합,위벤처스,위벤처스 모태자조합 제9호,,,12,,모태펀드,,,,15400000000
투자조합,뉴패러다임인베스트먼트,뉴패러다임인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,6400000000
투자조합,탭엔젤파트너스,탭엔젤파트너스 모태자조합 제3호,,,12,,모태펀드,,,,6000000000
투자조합,미리어드파트너스 주식회사,미리어드파트너스 주식회사 모태자조합 제2호,,,12,,모태펀드,,,,6000000000
투자조합,지스트기술지주,지스트기술지주 모태자조합 제1호,,,12,,모태펀드,,,,5390000000
투자조합,씨앤벤처파트너스,씨앤벤처파트너스 모태자조합 제2호,,,12,,모태펀드,,,,5000000000
투자조합,엠와이소셜컴퍼니,엠와이소셜컴퍼니 모태자조합 제6호,,,12,,모태펀드,,,,5500000000
투자조합,크립톤,크립톤 모태자조합 제2호,,,12,,모태펀드,,,,10110000000
투자조합,전북창조경제혁신센터,전북창조경제혁신센터 모태자조합 제1호,,,12,,모태펀드,,,,2000000000
투자조합,다올프라이빗에쿼티 주식회사,다올프라이빗에쿼티 주식회사 모태자조합 제3호,,,12,,모태펀드,,,,282100000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제37호,,,12,,모태펀드,,,,10110000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제38호,,,12,,모태펀드,,,,30400000000
투자조합,에이비즈파트너스,에이비즈파트너스 모태자조합 제2호,,,12,,모태펀드,,,,50000000000
투자조합,케이넷투자파트너스,케이넷투자파트너스 모태자조합 제8호,,,12,,모태펀드,,,,60000000000
투자조합,펜처인베스트,펜처인베스트 모태자조합 제4호,,,12,,모태펀드,,,,60000000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제11호,,,12,,모태펀드,,,,37500000000
투자조합,크릿벤처스,크릿벤처스 모태자조합 제2호,,,12,,모태펀드,,,,37500000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제15호,,,12,,모태펀드,,,,45000000000
투자조합,티에스인베스트먼트,티에스인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,39750000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제39호,,,12,,모태펀드,,,,40500000000
투자조합,카스피안캐피탈,카스피안캐피탈 모태자조합 제1호,,,12,,모태펀드,,,,20210000000
투자조합,비엔케이벤처투자,비엔케이벤처투자 모태자조합 제8호,,,12,,모태펀드,,,,41000000000
투자조합,인탑스인베스트먼트,인탑스인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,22000000000
투자조합,유니스트기술지주,유니스트기술지주 모태자조합 제1호,,,12,,모태펀드,,,,12000000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제8호,,,12,,모태펀드,,,,12000000000
투자조합,케이에이치벤처파트너스,케이에이치벤처파트너스 모태자조합 제1호,,,12,,모태펀드,,,,19000000000
투자조합,하랑기술투자,하랑기술투자 모태자조합 제1호,,,12,,모태펀드,,,,8100000000
투자조합,케이런벤처스,케이런벤처스 모태자조합 제4호,,,12,,모태펀드,,,,33700000000
투자조합,오픈워터인베스트먼트,오픈워터인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,10000000000
투자조합,한양대학교기술지주회사,한양대학교기술지주회사 모태자조합 제4호,,,12,,모태펀드,,,,4015000000
투자조합,지스트기술지주,지스트기술지주 모태자조합 제2호,,,12,,모태펀드,,,,2555000000
투자조합,부산지역대학연합기술지주,부산지역대학연합기술지주 모태자조합 제4호,,,12,,모태펀드,,,,4000000000
투자조합,경북대학교기술지주,경북대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,3100000000
투자조합,미네타브룩벤처스,미네타브룩벤처스 모태자조합 제1호,,,12,,모태펀드,,,,3640000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제40호,,,12,,모태펀드,,,,105600000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제41호,,,12,,모태펀드,,,,101100000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제42호,,,12,,모태펀드,,,,40500000000
